home_planet,cryo_sleep,destination,age,vip,room_service,food_court,shopping_mall,spa,vr_deck,transported,passenger_group,passenger_num,cabin_deck,cabin_num,cabin_side,total_bill,cabin_update
Earth,FALSE,TRAPPIST-1e,19.0,FALSE,879.0,0.0,0.0,10.0,0.0,FALSE,7425,02,G,1200,P,889.0,G/1200/P
Mars,TRUE,TRAPPIST-1e,50.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7427,01,F,1423,S,0.0,F/1423/S
Europa,FALSE,TRAPPIST-1e,28.0,FALSE,0.0,132.0,4.0,1915.0,0.0,FALSE,7428,01,A,79,P,2051.0,A/79/P
Mars,FALSE,TRAPPIST-1e,38.0,FALSE,1126.0,0.0,23.0,34.0,0.0,FALSE,7429,01,F,151,P,1183.0,F/151/P
Earth,FALSE,PSO J318.5-22,24.0,FALSE,549.0,3.0,201.0,0.0,0.0,FALSE,7430,01,G,1205,S,753.0,G/1205/S
Europa,FALSE,55 Cancri e,31.0,FALSE,0.0,2954.0,0.0,170.0,756.0,FALSE,7431,01,A,90,S,2646.7947172016884,A/90/S
Europa,TRUE,TRAPPIST-1e,38.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7432,01,E,481,P,0.0,E/481/P
Europa,TRUE,55 Cancri e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7435,01,B,244,P,0.0,B/244/P
Earth,TRUE,TRAPPIST-1e,28.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,7436,01,G,1202,P,0.0,G/1202/P
Europa,TRUE,55 Cancri e,45.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7437,01,B,279,S,0.0,B/279/S
Europa,TRUE,TRAPPIST-1e,47.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7437,02,B,279,S,0.0,B/279/S
Europa,TRUE,TRAPPIST-1e,60.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7437,03,B,279,S,0.0,B/279/S
Earth,FALSE,55 Cancri e,42.0,FALSE,0.0,279.0,30.0,409.0,0.0,TRUE,7438,01,E,483,P,718.0,E/483/P
Earth,FALSE,TRAPPIST-1e,43.0,FALSE,20.0,0.0,726.0,602.5234283990151,0.0,FALSE,7442,01,E,495,S,1391.75318311265,E/495/S
Earth,TRUE,PSO J318.5-22,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,7442,02,G,1476,S,0.0,G/1476/S
Earth,TRUE,TRAPPIST-1e,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,7444,01,G,1203,P,0.0,G/1203/P
Earth,TRUE,TRAPPIST-1e,20.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,7445,01,G,1208,S,0.0,G/1208/S
Earth,FALSE,TRAPPIST-1e,18.0,FALSE,960.0,672.0,0.0,0.0,168.0,FALSE,7446,01,G,1204,P,1800.0,G/1204/P
Mars,FALSE,TRAPPIST-1e,24.0,FALSE,229.4649942459988,0.0,299.0,814.0,0.0,FALSE,7447,01,F,1539,P,1363.1581031014844,F/1539/P
Earth,FALSE,55 Cancri e,25.0,FALSE,244.0,0.0,40.0,294.0,124.0,FALSE,7448,01,F,1540,P,702.0,F/1540/P
Earth,FALSE,PSO J318.5-22,20.0,FALSE,120.0,321.0,0.0,932.0,175.0,FALSE,7449,01,F,1541,P,1548.0,F/1541/P
Earth,FALSE,TRAPPIST-1e,23.0,FALSE,509.0,0.0,193.0,0.0,2.0,FALSE,7450,01,G,1205,P,704.0,G/1205/P
Europa,TRUE,TRAPPIST-1e,48.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7452,01,B,281,S,0.0,B/281/S
Europa,FALSE,55 Cancri e,26.0,FALSE,286.0,3387.0,575.0,213.0,548.0,TRUE,7452,02,B,281,S,5009.0,B/281/S
Europa,TRUE,55 Cancri e,36.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7452,03,B,281,S,0.0,B/281/S
Europa,TRUE,55 Cancri e,27.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7453,01,C,275,S,0.0,C/275/S
Europa,FALSE,55 Cancri e,41.0,FALSE,0.0,1616.0,0.0,758.0,400.0,TRUE,7455,01,A,80,P,2774.0,A/80/P
Earth,TRUE,TRAPPIST-1e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7456,01,G,1210,S,0.0,G/1210/S
Mars,FALSE,TRAPPIST-1e,71.0,FALSE,1243.0,0.0,5.0,16.0,34.0,FALSE,7457,01,E,496,S,1298.0,E/496/S
Earth,TRUE,TRAPPIST-1e,64.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,7458,01,G,1211,S,0.0,G/1211/S
Europa,FALSE,TRAPPIST-1e,33.0,FALSE,0.0,397.0,0.0,1249.0,845.0,FALSE,7459,01,B,282,S,2491.0,B/282/S
Earth,FALSE,55 Cancri e,24.0,FALSE,786.0,0.0,0.0,309.0,0.0,TRUE,7460,01,F,1543,P,1095.0,F/1543/P
Europa,TRUE,TRAPPIST-1e,35.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7461,01,D,223,S,0.0,D/223/S
Earth,TRUE,PSO J318.5-22,13.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7462,01,G,1206,P,0.0,G/1206/P
Earth,TRUE,TRAPPIST-1e,11.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7464,01,G,1207,P,0.0,G/1207/P
Mars,TRUE,TRAPPIST-1e,24.710292019533217,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7472,01,F,1426,S,0.0,F/1426/S
Mars,TRUE,TRAPPIST-1e,43.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7475,01,F,1545,P,0.0,F/1545/P
Mars,TRUE,TRAPPIST-1e,36.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7475,02,F,1545,P,0.0,F/1545/P
Earth,FALSE,PSO J318.5-22,22.0,FALSE,27.0,0.0,0.0,663.0,0.0,FALSE,7477,01,F,1546,P,690.0,F/1546/P
Europa,FALSE,TRAPPIST-1e,56.0,FALSE,0.0,5711.0,0.0,0.0,50.0,TRUE,7478,01,C,276,S,5761.0,C/276/S
Mars,TRUE,TRAPPIST-1e,34.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7479,01,F,1429,S,0.0,F/1429/S
Earth,FALSE,TRAPPIST-1e,46.0,FALSE,0.0,0.0,1.0,0.0,1778.0,FALSE,7481,01,G,1215,S,1779.0,G/1215/S
Mars,FALSE,PSO J318.5-22,43.0,FALSE,244.0,0.0,358.0,160.0,800.0,TRUE,7483,01,E,485,P,1562.0,E/485/P
Earth,FALSE,55 Cancri e,25.0,FALSE,0.0,1435.0,0.0,0.0,0.0,TRUE,7484,01,G,1209,P,1435.0,G/1209/P
Europa,FALSE,TRAPPIST-1e,26.0,FALSE,36.0,2285.0,0.0,2287.0,159.0,FALSE,7485,01,A,80,S,4767.0,A/80/S
Earth,FALSE,55 Cancri e,14.0,FALSE,0.0,184.0,16.0,1234.0,0.0,FALSE,7486,01,G,1210,P,1434.0,G/1210/P
Earth,FALSE,TRAPPIST-1e,63.0,FALSE,174.0,282.0,321.0,8.0,0.0,TRUE,7487,01,G,1216,S,785.0,G/1216/S
Mars,FALSE,TRAPPIST-1e,29.0,FALSE,558.0,0.0,386.0,355.0,0.0,FALSE,7488,01,E,486,P,1299.0,E/486/P
Mars,TRUE,PSO J318.5-22,45.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7488,02,E,486,P,0.0,E/486/P
Earth,TRUE,TRAPPIST-1e,15.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7490,01,G,1217,S,0.0,G/1217/S
Mars,FALSE,TRAPPIST-1e,19.0,FALSE,193.0,0.0,2956.0,0.0,0.0,TRUE,7492,01,D,224,S,3149.0,D/224/S
Earth,FALSE,TRAPPIST-1e,53.0,FALSE,2.0,794.0,425.0,0.0,397.0,FALSE,7494,01,E,487,P,1618.0,E/487/P
Mars,FALSE,TRAPPIST-1e,45.0,FALSE,2.0,36.0,1110.0,9.0,0.0,FALSE,7495,01,F,1431,S,1157.0,F/1431/S
Europa,FALSE,55 Cancri e,41.0,FALSE,0.0,2383.0,0.0,2.0,97.0,TRUE,7496,01,C,278,S,2482.0,C/278/S
Mars,FALSE,TRAPPIST-1e,68.0,TRUE,523.0,0.0,859.0,201.0,782.0,FALSE,7498,01,F,1550,P,2365.0,F/1550/P
Mars,TRUE,TRAPPIST-1e,5.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7498,02,F,1550,P,0.0,F/1550/P
Mars,FALSE,TRAPPIST-1e,27.0,TRUE,30.0,0.0,910.0,0.0,0.0,TRUE,7498,03,F,1550,P,940.0,F/1550/P
Earth,FALSE,55 Cancri e,20.0,FALSE,30.0,132.0,1121.0,0.0,0.0,TRUE,7499,01,F,1551,P,1283.0,F/1551/P
Mars,FALSE,TRAPPIST-1e,54.0,TRUE,1770.0,7.0,228.0,0.0,0.0,FALSE,7500,01,F,1432,S,2005.0,F/1432/S
Earth,FALSE,TRAPPIST-1e,18.0,FALSE,0.0,0.0,0.0,484.0,320.0,FALSE,7501,01,F,1433,S,804.0,F/1433/S
Europa,FALSE,55 Cancri e,45.0,FALSE,66.0,5974.0,0.0,0.0,625.0,TRUE,7502,01,C,241,P,6665.0,C/241/P
Europa,TRUE,TRAPPIST-1e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7503,01,B,283,S,0.0,B/283/S
Europa,FALSE,TRAPPIST-1e,37.0,FALSE,1577.0,11396.0,0.0,1014.0,560.0,TRUE,7503,02,B,283,S,14547.0,B/283/S
Earth,FALSE,TRAPPIST-1e,30.0,FALSE,0.0,2.0,0.0,690.0,86.0,FALSE,7504,01,F,1552,P,778.0,F/1552/P
Mars,FALSE,TRAPPIST-1e,51.0,TRUE,511.0,0.0,291.0,4212.0,0.0,FALSE,7505,01,F,1553,P,5014.0,F/1553/P
Mars,TRUE,TRAPPIST-1e,3.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7505,02,F,1553,P,0.0,F/1553/P
Mars,TRUE,TRAPPIST-1e,3.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7505,03,F,1553,P,0.0,F/1553/P
Earth,FALSE,TRAPPIST-1e,19.0,FALSE,2110.0,0.0,0.0,0.0,1.0,FALSE,7506,01,F,1554,P,2111.0,F/1554/P
Earth,FALSE,TRAPPIST-1e,19.0,FALSE,0.0,789.0,0.0,0.0,0.0,FALSE,7507,01,E,499,S,789.0,E/499/S
Earth,FALSE,TRAPPIST-1e,6.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7507,02,E,499,S,0.0,E/499/S
Earth,FALSE,55 Cancri e,4.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7507,03,E,499,S,0.0,E/499/S
Europa,FALSE,TRAPPIST-1e,23.0,FALSE,3580.0,564.0,103.0,0.0,90.0,FALSE,7508,01,B,284,S,1842.4970382197805,B/284/S
Earth,FALSE,TRAPPIST-1e,37.0,FALSE,1442.0,4.0,0.0,3.0,0.0,FALSE,7509,01,F,1434,S,1449.0,F/1434/S
Mars,FALSE,55 Cancri e,18.0,FALSE,1092.0,0.0,208.0,150.0,0.0,FALSE,7510,01,F,1435,S,1450.0,F/1435/S
Earth,FALSE,PSO J318.5-22,29.0,FALSE,5.0,598.0,683.5545509794399,0.0,0.0,FALSE,7512,01,F,1436,S,1251.6730196325243,F/1436/S
Earth,FALSE,TRAPPIST-1e,25.0,FALSE,0.0,779.0,0.0,2.0,6.0,FALSE,7513,01,E,488,P,787.0,E/488/P
Earth,FALSE,TRAPPIST-1e,52.0,FALSE,0.0,0.0,47.0,2059.0,0.0,FALSE,7514,01,F,1555,P,2106.0,F/1555/P
Mars,TRUE,TRAPPIST-1e,24.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,7515,01,F,1437,S,0.0,F/1437/S
Mars,FALSE,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7515,02,F,1437,S,0.0,F/1437/S
Earth,FALSE,PSO J318.5-22,25.0,FALSE,15.0,3.0,0.0,635.0,0.0,FALSE,7517,01,F,1557,P,653.0,F/1557/P
Europa,TRUE,TRAPPIST-1e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7518,01,B,246,P,0.0,B/246/P
Europa,FALSE,PSO J318.5-22,32.0,TRUE,2502.0,700.0,1104.0,13902.0,484.0,FALSE,7518,02,B,246,P,18692.0,B/246/P
Earth,FALSE,TRAPPIST-1e,58.0,FALSE,1366.0,257.0,0.0,0.0,311.0,FALSE,7520,01,F,1559,P,1934.0,F/1559/P
Earth,FALSE,TRAPPIST-1e,44.0,FALSE,657.0,0.0,103.0,0.0,394.0,FALSE,7521,01,F,1560,P,1154.0,F/1560/P
Earth,FALSE,TRAPPIST-1e,41.0,FALSE,0.0,0.0,0.0,0.0,908.0,FALSE,7522,01,G,1214,P,908.0,G/1214/P
Earth,FALSE,TRAPPIST-1e,24.0,FALSE,0.0,0.0,643.0,167.0,0.0,TRUE,7523,01,G,1219,S,810.0,G/1219/S
Earth,TRUE,TRAPPIST-1e,41.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7524,01,G,1215,P,0.0,G/1215/P
Earth,TRUE,PSO J318.5-22,23.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7524,02,G,1215,P,0.0,G/1215/P
Europa,FALSE,TRAPPIST-1e,27.0,FALSE,390.0,1377.0,0.0,2809.0,4914.0,FALSE,7525,01,C,279,S,9490.0,C/279/S
Europa,TRUE,55 Cancri e,61.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7525,02,C,279,S,0.0,C/279/S
Earth,FALSE,TRAPPIST-1e,18.0,FALSE,0.0,732.0,2.0,13.0,47.0,TRUE,7527,01,F,1561,P,794.0,F/1561/P
Earth,TRUE,TRAPPIST-1e,18.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7529,01,G,1221,S,0.0,G/1221/S
Europa,TRUE,TRAPPIST-1e,30.07554215291286,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7531,01,B,286,S,0.0,B/286/S
Europa,TRUE,55 Cancri e,15.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7531,02,B,286,S,0.0,B/286/S
Earth,FALSE,55 Cancri e,12.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7533,01,G,1223,S,0.0,G/1223/S
Earth,FALSE,PSO J318.5-22,40.0,FALSE,420.0,0.0,345.0,1.0,0.0,FALSE,7534,01,F,1439,S,766.0,F/1439/S
Earth,FALSE,TRAPPIST-1e,19.0,FALSE,122.0,2.0,0.0,480.0,565.0,TRUE,7535,01,F,1562,P,1169.0,F/1562/P
Mars,TRUE,TRAPPIST-1e,18.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7536,01,F,1440,S,0.0,F/1440/S
Europa,FALSE,TRAPPIST-1e,48.0,TRUE,313.0,2864.0,0.0,0.0,12424.0,FALSE,7538,01,A,81,P,15601.0,A/81/P
Europa,FALSE,55 Cancri e,37.0,FALSE,18.0,2669.0,0.0,1229.0,0.0,FALSE,7538,02,A,81,P,2555.3354631955644,A/81/P
Earth,FALSE,TRAPPIST-1e,35.0,FALSE,4.0,53.0,0.0,0.0,844.0,FALSE,7542,01,F,1442,S,901.0,F/1442/S
Earth,FALSE,TRAPPIST-1e,29.0,FALSE,0.0,0.0,702.0,0.0,56.0,FALSE,7543,01,F,1564,P,758.0,F/1564/P
Earth,FALSE,TRAPPIST-1e,54.0,FALSE,118.0,0.0,0.0,669.0,0.0,FALSE,7544,01,E,501,S,787.0,E/501/S
Earth,TRUE,TRAPPIST-1e,23.35382872725824,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,7545,01,G,1225,S,0.0,G/1225/S
Earth,FALSE,TRAPPIST-1e,22.0,FALSE,0.0,19.0,1468.0,2.0,119.0,TRUE,7549,01,E,489,P,1608.0,E/489/P
Earth,TRUE,PSO J318.5-22,18.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7550,01,G,1216,P,0.0,G/1216/P
Earth,FALSE,TRAPPIST-1e,26.0,FALSE,0.0,652.0,97.0,43.0,0.0,TRUE,7552,01,E,490,P,792.0,E/490/P
Earth,FALSE,PSO J318.5-22,19.0,FALSE,10.0,24.0,0.0,0.0,565.0,FALSE,7553,01,F,1444,S,599.0,F/1444/S
Earth,FALSE,TRAPPIST-1e,22.0,FALSE,0.0,0.0,441.0,0.0,423.0,FALSE,7559,01,F,1569,P,864.0,F/1569/P
Europa,TRUE,TRAPPIST-1e,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7560,01,C,244,P,0.0,C/244/P
Earth,FALSE,TRAPPIST-1e,18.0,FALSE,388.0,182.0,0.0,66.0,140.0,FALSE,7561,01,F,1445,S,776.0,F/1445/S
Mars,TRUE,55 Cancri e,39.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7563,01,F,1570,P,0.0,F/1570/P
Europa,FALSE,TRAPPIST-1e,37.0,FALSE,2.0,7272.0,0.0,50.0,1282.0,TRUE,7565,01,B,247,P,8606.0,B/247/P
Europa,TRUE,55 Cancri e,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7565,02,B,247,P,0.0,B/247/P
Europa,FALSE,55 Cancri e,25.0,FALSE,0.0,772.0,0.0,125.0,5913.0,FALSE,7565,03,B,247,P,6810.0,B/247/P
Europa,FALSE,TRAPPIST-1e,9.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7565,04,B,247,P,0.0,B/247/P
Earth,TRUE,55 Cancri e,15.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,7567,01,G,1227,S,0.0,G/1227/S
Earth,FALSE,TRAPPIST-1e,19.0,FALSE,380.0,0.0,416.0,0.0,8.0,FALSE,7568,01,F,1571,P,804.0,F/1571/P
Mars,FALSE,TRAPPIST-1e,18.0,FALSE,3591.0,0.0,158.0,0.0,120.0,FALSE,7569,01,E,493,P,3869.0,E/493/P
Mars,FALSE,TRAPPIST-1e,50.0,TRUE,828.0,0.0,572.0,1367.0,0.0,FALSE,7569,02,D,237,P,2767.0,D/237/P
Earth,TRUE,TRAPPIST-1e,14.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,7572,01,G,1228,S,0.0,G/1228/S
Earth,TRUE,PSO J318.5-22,19.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,7573,01,G,1217,P,0.0,G/1217/P
Europa,TRUE,55 Cancri e,33.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7574,01,B,287,S,0.0,B/287/S
Europa,FALSE,TRAPPIST-1e,23.0,FALSE,30.0,2237.0,1.0,49.0,52.0,TRUE,7576,01,D,239,P,2369.0,D/239/P
Europa,FALSE,TRAPPIST-1e,39.0,FALSE,2.0,530.0,0.0,0.0,1360.0,FALSE,7576,02,D,239,P,1498.7207624382866,D/239/P
Earth,FALSE,PSO J318.5-22,14.0,FALSE,80.0,130.0,0.0,1323.0,0.0,FALSE,7577,01,E,502,S,1533.0,E/502/S
Earth,FALSE,55 Cancri e,14.0,FALSE,653.0,0.0,4.0,0.0,0.0,FALSE,7578,01,F,1572,P,657.0,F/1572/P
Earth,FALSE,PSO J318.5-22,45.0,FALSE,1.0,7.0,56.0,613.0,0.0,TRUE,7579,01,G,1229,S,677.0,G/1229/S
Earth,TRUE,TRAPPIST-1e,22.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7580,01,G,1230,S,0.0,G/1230/S
Mars,FALSE,TRAPPIST-1e,36.0,FALSE,32.0,355.0,1826.0,9.0,0.0,TRUE,7583,01,F,1574,P,2222.0,F/1574/P
Europa,TRUE,TRAPPIST-1e,19.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7584,01,B,288,S,0.0,B/288/S
Europa,TRUE,TRAPPIST-1e,59.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7584,02,B,288,S,0.0,B/288/S
Europa,FALSE,TRAPPIST-1e,31.0,FALSE,0.0,1000.0,0.0,19.0,1776.0,FALSE,7584,03,B,288,S,2795.0,B/288/S
Europa,TRUE,55 Cancri e,31.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7585,01,C,281,S,0.0,C/281/S
Europa,FALSE,TRAPPIST-1e,39.0,FALSE,8209.0,18.0,432.0,3560.0,54.0,FALSE,7585,02,C,281,S,12273.0,C/281/S
Europa,FALSE,TRAPPIST-1e,28.0,FALSE,0.0,2674.0,1309.0,18.0,11.0,TRUE,7585,03,C,281,S,4012.0,C/281/S
Europa,TRUE,TRAPPIST-1e,19.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7585,04,C,281,S,0.0,C/281/S
Europa,FALSE,TRAPPIST-1e,29.0,FALSE,220.0,1130.0,0.0,7.0,951.0,TRUE,7586,01,C,245,P,2308.0,C/245/P
Earth,TRUE,55 Cancri e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7588,01,G,1219,P,0.0,G/1219/P
Earth,FALSE,55 Cancri e,15.0,FALSE,0.0,714.0,0.0,0.0,0.0,TRUE,7588,02,G,1219,P,714.0,G/1219/P
Earth,FALSE,TRAPPIST-1e,18.0,FALSE,0.0,0.0,0.0,1586.0,0.0,FALSE,7592,01,F,1450,S,1586.0,F/1450/S
Europa,TRUE,55 Cancri e,49.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7594,01,C,282,S,0.0,C/282/S
Earth,FALSE,TRAPPIST-1e,36.0,FALSE,0.0,7.0,661.0,0.0,93.0,TRUE,7595,01,F,1451,S,761.0,F/1451/S
Europa,TRUE,55 Cancri e,40.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7596,01,C,283,S,0.0,C/283/S
Europa,TRUE,TRAPPIST-1e,56.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7596,02,C,283,S,0.0,C/283/S
Earth,TRUE,PSO J318.5-22,67.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7598,01,G,1231,S,0.0,G/1231/S
Earth,FALSE,TRAPPIST-1e,44.0,FALSE,0.0,204.0,135.0,225.0,223.0,FALSE,7599,01,E,495,P,787.0,E/495/P
Earth,FALSE,TRAPPIST-1e,17.0,FALSE,214.0,552.0,0.0,241.0,0.0,FALSE,7601,01,G,1232,S,1007.0,G/1232/S
Mars,TRUE,TRAPPIST-1e,27.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7604,01,F,1579,P,0.0,F/1579/P
Mars,FALSE,TRAPPIST-1e,23.0,FALSE,463.0,0.0,658.0,0.0,0.0,FALSE,7604,02,F,1579,P,1121.0,F/1579/P
Mars,FALSE,55 Cancri e,28.0,FALSE,2484.0,136.0,42.0,0.0,0.0,FALSE,7605,01,F,1452,S,2662.0,F/1452/S
Mars,TRUE,TRAPPIST-1e,54.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7606,01,F,1453,S,0.0,F/1453/S
Mars,TRUE,TRAPPIST-1e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7608,01,F,1454,S,0.0,F/1454/S
Europa,FALSE,55 Cancri e,40.0,TRUE,0.0,21.0,0.0,1503.0,1392.0,FALSE,7609,01,A,83,P,2916.0,A/83/P
Europa,TRUE,TRAPPIST-1e,39.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7609,02,A,83,P,0.0,A/83/P
Europa,TRUE,55 Cancri e,40.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7614,01,C,246,P,0.0,C/246/P
Earth,FALSE,PSO J318.5-22,20.0,FALSE,11.0,725.0,0.0,0.0,0.0,TRUE,7616,01,F,1457,S,736.0,F/1457/S
Earth,FALSE,TRAPPIST-1e,18.0,FALSE,761.0,21.0,27.0,0.0,0.0,TRUE,7618,01,G,1235,S,809.0,G/1235/S
Mars,FALSE,TRAPPIST-1e,17.0,FALSE,3651.0,0.0,2228.0,38.0,0.0,FALSE,7620,01,F,1583,P,5917.0,F/1583/P
Europa,TRUE,55 Cancri e,35.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7621,01,B,250,P,0.0,B/250/P
Earth,FALSE,TRAPPIST-1e,31.0,FALSE,0.0,0.0,185.0,584.0,0.0,FALSE,7622,01,G,1237,S,769.0,G/1237/S
Earth,FALSE,TRAPPIST-1e,40.0,FALSE,0.0,0.0,84.0,798.0,0.0,FALSE,7623,01,G,1223,P,882.0,G/1223/P
Europa,TRUE,PSO J318.5-22,50.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7624,01,C,284,S,0.0,C/284/S
Earth,FALSE,TRAPPIST-1e,21.0,FALSE,0.0,0.0,114.0,2.0,683.0,FALSE,7625,01,F,1458,S,799.0,F/1458/S
Earth,FALSE,TRAPPIST-1e,29.0,FALSE,767.0,16.0,9.0,0.0,0.0,FALSE,7626,01,E,496,P,792.0,E/496/P
Europa,FALSE,55 Cancri e,63.0,FALSE,0.0,5036.0,4.0,519.0,0.0,TRUE,7627,01,A,92,S,5559.0,A/92/S
Mars,FALSE,TRAPPIST-1e,19.0,FALSE,37.0,0.0,1288.0,0.0,0.0,TRUE,7628,01,F,1584,P,1325.0,F/1584/P
Mars,FALSE,TRAPPIST-1e,36.0,FALSE,1103.0,3.0,0.0,0.0,659.0,FALSE,7628,02,D,240,P,1765.0,D/240/P
Earth,FALSE,55 Cancri e,48.0,FALSE,0.0,172.0,115.0,1.0,645.0,FALSE,7630,01,F,1585,P,933.0,F/1585/P
Europa,FALSE,TRAPPIST-1e,33.0,FALSE,81.0,1125.0,481.0,505.0,1261.0,FALSE,7631,01,E,497,P,3453.0,E/497/P
Mars,FALSE,TRAPPIST-1e,28.0,FALSE,2703.0,0.0,4.0,1.0,0.0,FALSE,7632,01,D,226,S,2708.0,D/226/S
Earth,FALSE,TRAPPIST-1e,39.0,FALSE,0.0,0.0,0.0,847.0,1.0,FALSE,7633,01,G,1224,P,848.0,G/1224/P
Earth,TRUE,TRAPPIST-1e,27.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7634,01,G,1239,S,0.0,G/1239/S
Europa,TRUE,55 Cancri e,58.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7635,01,B,289,S,0.0,B/289/S
Europa,TRUE,55 Cancri e,44.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7639,01,B,290,S,0.0,B/290/S
Earth,TRUE,TRAPPIST-1e,23.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7640,01,G,1226,P,0.0,G/1226/P
Earth,FALSE,55 Cancri e,21.0,FALSE,618.0,33.0,1.0,2.0,0.0,TRUE,7641,01,F,1586,P,654.0,F/1586/P
Europa,FALSE,55 Cancri e,53.0,FALSE,8.0,1489.0,0.0,2723.0,7401.0,FALSE,7643,01,C,247,P,11621.0,C/247/P
Europa,TRUE,TRAPPIST-1e,14.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7643,02,C,247,P,0.0,C/247/P
Earth,TRUE,PSO J318.5-22,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,7644,01,G,1227,P,0.0,G/1227/P
Europa,FALSE,55 Cancri e,25.0,FALSE,0.0,16016.0,1025.0,189.0,1037.0,TRUE,7646,01,C,285,S,18267.0,C/285/S
Europa,FALSE,55 Cancri e,44.0,TRUE,3010.0,26.0,0.0,62.0,904.0,FALSE,7646,02,C,285,S,4002.0,C/285/S
